lfdn,code_2320,code_2330
40514,5.0,10.0
40517,3.0,4.0
40523,5.0,13.0
40524,5.0,10.0
40525,3.0,4.0
40539,3.0,3.0
40545,3.0,12.0
40547,5.0,10.0
40553,4.0,4.0
40555,3.0,12.0
40557,2.0,4.0
40559,3.0,10.0
40569,3.0,6.0
40571,3.0,7.0
40572,4.0,7.0
40574,3.0,4.0
40575,2.0,12.0
40577,5.0,10.0
40582,5.0,4.0
40593,5.0,3.0
40594,5.0,10.0
40596,9.0,
40600,2.0,4.0
40602,5.0,9.0
40604,3.0,4.0
40610,5.0,12.0
40613,3.0,6.0
40620,4.0,9.0
40622,3.0,3.0
40623,4.0,7.0
40625,5.0,10.0
40631,2.0,14.0
40634,3.0,8.0
40637,2.0,3.0
40639,3.0,12.0
40640,4.0,4.0
40641,3.0,7.0
40651,3.0,3.0
40654,2.0,3.0
40659,2.0,1.0
40660,2.0,14.0
40668,5.0,10.0
40671,3.0,4.0
40675,5.0,4.0
40676,3.0,14.0
40680,2.0,14.0
40681,2.0,4.0
40686,3.0,4.0
40687,5.0,13.0
40688,3.0,4.0
40690,5.0,13.0
40698,3.0,6.0
40699,2.0,4.0
40700,2.0,3.0
40702,5.0,3.0
40703,5.0,10.0
40704,3.0,4.0
40712,2.0,14.0
40713,3.0,6.0
40717,3.0,14.0
40718,4.0,7.0
40722,3.0,4.0
40724,4.0,9.0
40727,3.0,12.0
40735,5.0,13.0
40739,3.0,4.0
40742,5.0,10.0
40745,3.0,3.0
40746,3.0,8.0
40747,5.0,3.0
40749,5.0,3.0
40755,5.0,10.0
40757,4.0,4.0
40760,3.0,9.0
40773,4.0,9.0
40776,5.0,10.0
40784,3.0,7.0
40787,3.0,3.0
40789,3.0,6.0
40790,3.0,3.0
40792,2.0,3.0
40793,5.0,9.0
40796,5.0,12.0
40798,3.0,3.0
40799,5.0,13.0
40802,5.0,10.0
40803,9.0,
40804,3.0,4.0
40823,4.0,10.0
40826,5.0,7.0
40827,4.0,6.0
40828,5.0,10.0
40829,3.0,7.0
40844,4.0,3.0
40845,4.0,4.0
40848,3.0,3.0
40849,2.0,3.0
40851,3.0,12.0
40852,3.0,4.0
40854,2.0,4.0
40857,2.0,4.0
40860,4.0,12.0
40861,5.0,13.0
40862,5.0,3.0
40863,3.0,3.0
40865,3.0,3.0
40868,3.0,12.0
40870,5.0,12.0
40871,5.0,10.0
40872,2.0,4.0
40877,5.0,10.0
40884,2.0,3.0
40885,3.0,4.0
40886,3.0,1.0
40887,3.0,4.0
40888,2.0,3.0
40889,2.0,6.0
40895,5.0,9.0
40897,3.0,4.0
40903,5.0,10.0
40906,5.0,10.0
40907,5.0,13.0
40908,4.0,9.0
40911,2.0,6.0
40912,3.0,7.0
40913,3.0,12.0
40919,5.0,14.0
40922,3.0,3.0
40929,5.0,8.0
40944,5.0,13.0
40946,5.0,10.0
40957,5.0,10.0
40959,3.0,7.0
40965,2.0,3.0
40970,5.0,8.0
40975,2.0,1.0
40977,4.0,8.0
40979,5.0,10.0
40981,5.0,3.0
40982,4.0,4.0
40987,5.0,10.0
40989,2.0,14.0
40990,3.0,8.0
40996,3.0,3.0
40998,5.0,10.0
41009,3.0,7.0
41010,3.0,4.0
41011,4.0,7.0
41013,3.0,4.0
41014,3.0,4.0
41017,4.0,10.0
41019,5.0,10.0
41021,3.0,13.0
41022,3.0,7.0
41024,5.0,4.0
41026,5.0,10.0
41029,5.0,10.0
41032,2.0,3.0
41034,2.0,3.0
41035,3.0,4.0
41036,5.0,10.0
41041,2.0,8.0
41042,2.0,1.0
41049,3.0,4.0
41050,5.0,7.0
41056,3.0,14.0
41066,5.0,13.0
41069,5.0,13.0
41070,4.0,9.0
41073,3.0,3.0
41074,2.0,3.0
41076,4.0,9.0
41077,3.0,7.0
41081,4.0,9.0
41083,4.0,9.0
41085,5.0,4.0
41086,3.0,4.0
41087,4.0,9.0
41092,5.0,6.0
41095,3.0,4.0
41101,5.0,3.0
41109,2.0,12.0
41117,2.0,3.0
41120,3.0,6.0
41122,5.0,4.0
41123,5.0,4.0
41124,3.0,4.0
41125,5.0,10.0
41128,3.0,6.0
41132,5.0,12.0
41135,1.0,14.0
41138,5.0,10.0
41139,5.0,10.0
41142,4.0,9.0
41146,3.0,4.0
41158,3.0,4.0
41163,5.0,10.0
41169,2.0,14.0
41170,4.0,4.0
41172,5.0,10.0
41178,3.0,6.0
41182,4.0,9.0
41191,4.0,7.0
41195,2.0,4.0
41197,2.0,14.0
41200,5.0,10.0
41203,3.0,12.0
41204,3.0,7.0
41207,4.0,4.0
41213,5.0,10.0
41214,5.0,10.0
41215,3.0,4.0
41217,5.0,3.0
41219,3.0,3.0
41220,3.0,8.0
41221,5.0,10.0
41222,5.0,10.0
41228,5.0,10.0
41229,3.0,3.0
41231,3.0,14.0
41236,3.0,12.0
41238,4.0,4.0
41242,5.0,10.0
41243,2.0,3.0
41245,5.0,9.0
41247,5.0,4.0
41248,3.0,7.0
41250,3.0,4.0
41252,2.0,12.0
41254,5.0,10.0
41256,3.0,7.0
41258,5.0,13.0
41259,3.0,4.0
41261,3.0,6.0
41265,5.0,10.0
41267,5.0,4.0
41269,5.0,10.0
41270,2.0,4.0
41271,4.0,8.0
41272,3.0,7.0
41273,3.0,8.0
41274,3.0,4.0
41276,5.0,10.0
41281,5.0,4.0
41291,5.0,4.0
41292,5.0,10.0
41293,3.0,1.0
41294,3.0,6.0
41298,5.0,10.0
41300,3.0,7.0
41301,5.0,10.0
41304,4.0,4.0
41307,3.0,4.0
41311,5.0,13.0
41313,2.0,3.0
40869,5.0,4.0
35472,4.0,7.0
34767,5.0,10.0
34573,3.0,8.0
34574,4.0,10.0
41246,3.0,14.0
29297,2.0,14.0
36303,2.0,12.0
33293,5.0,13.0
34032,2.0,4.0
30086,4.0,4.0
31707,5.0,9.0
26653,5.0,10.0
30093,3.0,6.0
27327,2.0,3.0
40763,5.0,4.0
29293,2.0,14.0
29231,5.0,9.0
32906,5.0,4.0
28468,2.0,6.0
39318,2.0,9.0
37978,2.0,4.0
34773,5.0,13.0
34879,3.0,4.0
28502,3.0,13.0
40762,2.0,12.0
28581,3.0,4.0
35888,3.0,7.0
34043,1.0,2.0
31978,2.0,4.0
37520,5.0,6.0
31914,3.0,12.0
29086,3.0,4.0
40533,2.0,3.0
37726,3.0,3.0
26923,3.0,4.0
26994,3.0,3.0
40881,4.0,6.0
34816,5.0,10.0
33306,3.0,12.0
26890,3.0,4.0
27010,3.0,3.0
33446,4.0,8.0
35105,5.0,10.0
34586,2.0,14.0
32834,5.0,10.0
34587,3.0,7.0
26226,2.0,14.0
37298,9.0,
31636,5.0,4.0
35048,2.0,8.0
40696,2.0,14.0
35340,5.0,13.0
40694,2.0,3.0
36448,5.0,13.0
39963,4.0,7.0
34837,1.0,14.0
36135,3.0,12.0
40344,2.0,4.0
35305,3.0,6.0
37470,3.0,4.0
28944,2.0,8.0
35713,2.0,4.0
28936,2.0,3.0
37244,2.0,14.0
30850,3.0,12.0
37455,3.0,6.0
33016,2.0,4.0
40234,2.0,4.0
30376,3.0,4.0
34790,4.0,9.0
30619,3.0,4.0
30304,4.0,4.0
38203,5.0,4.0
30457,2.0,6.0
40000,3.0,3.0
28791,3.0,6.0
26403,1.0,14.0
40707,5.0,10.0
39270,3.0,14.0
27360,4.0,7.0
29136,5.0,13.0
39037,3.0,3.0
34555,5.0,8.0
39231,2.0,4.0
32825,3.0,4.0
28654,3.0,6.0
34673,5.0,10.0
35443,3.0,12.0
41039,3.0,12.0
34953,4.0,6.0
31439,5.0,13.0
38613,5.0,4.0
29471,3.0,8.0
37674,5.0,4.0
39397,3.0,5.0
35493,3.0,3.0
40711,2.0,14.0
37248,2.0,4.0
34806,1.0,12.0
37553,2.0,3.0
26828,2.0,4.0
34746,3.0,4.0
27383,3.0,4.0
32837,2.0,3.0
29963,3.0,
39350,5.0,
27478,5.0,10.0
27526,4.0,6.0
27222,3.0,4.0
37778,3.0,6.0
35918,5.0,8.0
38043,5.0,12.0
34183,2.0,2.0
33300,2.0,8.0
28932,2.0,4.0
40743,3.0,6.0
39081,4.0,8.0
34632,2.0,14.0
34732,2.0,12.0
34938,4.0,8.0
39463,3.0,4.0
39079,3.0,12.0
30205,3.0,14.0
37482,5.0,10.0
27624,5.0,13.0
33348,4.0,10.0
27273,3.0,6.0
37695,3.0,2.0
37948,5.0,14.0
35854,5.0,4.0
26836,5.0,3.0
34448,4.0,8.0
39316,5.0,13.0
33717,2.0,4.0
34961,3.0,
30087,5.0,9.0
39790,3.0,6.0
28769,3.0,3.0
28228,3.0,10.0
39600,4.0,9.0
29415,2.0,
34639,3.0,4.0
31309,3.0,14.0
40893,2.0,6.0
33142,3.0,6.0
35439,2.0,3.0
33220,2.0,14.0
32853,3.0,8.0
40859,2.0,6.0
38333,4.0,13.0
35395,4.0,9.0
34708,2.0,
32889,2.0,4.0
32858,3.0,3.0
34736,5.0,7.0
31877,2.0,8.0
35451,5.0,4.0
35948,5.0,10.0
26895,3.0,3.0
31708,4.0,4.0
31678,2.0,12.0
40397,2.0,12.0
40726,2.0,4.0
28642,5.0,10.0
26671,3.0,4.0
38510,3.0,6.0
26258,3.0,8.0
41164,3.0,4.0
27410,2.0,3.0
33999,3.0,3.0
32860,5.0,
40608,5.0,3.0
33217,3.0,4.0
30078,4.0,7.0
41108,3.0,12.0
37858,5.0,10.0
32885,3.0,12.0
37190,1.0,14.0
40708,2.0,6.0
35369,5.0,10.0
29842,3.0,12.0
32868,2.0,12.0
31719,5.0,1.0
29835,3.0,4.0
40644,4.0,9.0
34656,5.0,13.0
28454,5.0,13.0
36763,3.0,3.0
26684,9.0,
37720,3.0,6.0
34900,3.0,10.0
27755,5.0,13.0
38658,2.0,12.0
41098,2.0,12.0
30371,3.0,6.0
31654,3.0,12.0
26323,5.0,13.0
33249,5.0,12.0
37649,3.0,8.0
35952,5.0,10.0
39644,3.0,8.0
41104,3.0,6.0
31804,3.0,4.0
34044,3.0,4.0
37687,9.0,
36252,3.0,4.0
31843,3.0,4.0
35663,2.0,3.0
32787,2.0,14.0
39314,3.0,
38998,3.0,4.0
36713,3.0,4.0
32786,4.0,6.0
41251,3.0,4.0
36050,3.0,12.0
29255,5.0,10.0
41129,3.0,4.0
33575,5.0,8.0
31559,3.0,3.0
32779,2.0,4.0
29147,2.0,6.0
39621,5.0,13.0
34875,3.0,4.0
30153,2.0,3.0
40665,2.0,3.0
36593,2.0,4.0
26055,3.0,12.0
38180,5.0,12.0
36589,5.0,13.0
31281,3.0,6.0
32055,3.0,6.0
30397,5.0,10.0
36454,3.0,8.0
36318,3.0,3.0
26816,5.0,10.0
37290,9.0,
37541,4.0,4.0
28704,3.0,3.0
38853,2.0,12.0
31428,2.0,3.0
40624,5.0,4.0
40723,3.0,7.0
26176,3.0,3.0
34178,2.0,3.0
39732,5.0,4.0
37982,2.0,4.0
26764,3.0,3.0
27989,2.0,6.0
29686,2.0,3.0
26342,5.0,10.0
31857,5.0,6.0
34909,5.0,10.0
39764,5.0,7.0
34911,3.0,6.0
30430,1.0,14.0
40775,3.0,4.0
37577,4.0,6.0
30155,4.0,12.0
33817,2.0,3.0
37838,3.0,12.0
27909,2.0,14.0
29557,2.0,3.0
32794,5.0,8.0
40882,5.0,10.0
39491,3.0,
27908,2.0,6.0
29830,2.0,6.0
31616,2.0,3.0
36874,3.0,3.0
30994,2.0,12.0
40548,3.0,4.0
32740,2.0,10.0
27924,3.0,3.0
34943,2.0,3.0
34109,2.0,4.0
26111,4.0,9.0
35297,3.0,4.0
30077,1.0,6.0
40601,3.0,4.0
39501,3.0,12.0
36080,3.0,4.0
34755,3.0,14.0
41038,3.0,3.0
35640,9.0,
29700,5.0,10.0
28411,2.0,4.0
27025,2.0,14.0
34959,5.0,7.0
40867,3.0,8.0
34964,9.0,
40521,2.0,6.0
41305,5.0,10.0
34965,2.0,6.0
37817,5.0,10.0
27557,5.0,7.0
36220,2.0,3.0
37615,3.0,12.0
33547,3.0,12.0
31545,5.0,9.0
39396,3.0,4.0
33241,5.0,9.0
34001,3.0,14.0
40626,4.0,3.0
40552,5.0,10.0
39608,9.0,
34978,2.0,6.0
36167,2.0,3.0
34457,4.0,10.0
28753,3.0,2.0
26898,3.0,12.0
40108,4.0,4.0
36087,5.0,12.0
28571,3.0,4.0
31695,4.0,9.0
32196,2.0,6.0
32583,2.0,4.0
40101,3.0,3.0
30361,2.0,14.0
30142,4.0,9.0
34991,4.0,9.0
29195,4.0,9.0
28273,2.0,3.0
30164,3.0,12.0
28644,4.0,10.0
38354,3.0,3.0
34503,5.0,3.0
29484,9.0,
27058,2.0,2.0
35440,3.0,14.0
29100,5.0,4.0
38688,9.0,
35015,3.0,4.0
34499,4.0,8.0
40576,3.0,1.0
33266,2.0,12.0
34428,4.0,7.0
31791,5.0,10.0
33303,2.0,14.0
40950,5.0,4.0
36520,3.0,12.0
35037,5.0,12.0
40543,2.0,4.0
32476,2.0,13.0
33157,3.0,4.0
32057,5.0,13.0
29470,3.0,4.0
35046,9.0,
38727,2.0,14.0
28435,3.0,12.0
35481,3.0,4.0
41302,5.0,10.0
38070,5.0,10.0
32140,5.0,4.0
40653,5.0,10.0
26854,3.0,4.0
37855,2.0,12.0
28395,3.0,8.0
33437,4.0,13.0
40599,3.0,6.0
33340,3.0,4.0
33322,2.0,6.0
27875,1.0,1.0
34637,3.0,6.0
29920,5.0,10.0
28687,4.0,4.0
26871,4.0,8.0
29535,2.0,6.0
29716,2.0,3.0
30125,3.0,6.0
36420,2.0,1.0
39996,3.0,3.0
28529,3.0,10.0
34408,5.0,9.0
33495,3.0,1.0
32670,2.0,4.0
40087,5.0,9.0
30213,5.0,12.0
39694,5.0,10.0
31860,5.0,10.0
35097,9.0,
36352,2.0,4.0
40012,2.0,6.0
26916,4.0,7.0
38735,5.0,4.0
35158,5.0,8.0
37603,4.0,
39966,2.0,6.0
31699,3.0,12.0
32660,2.0,4.0
40349,3.0,13.0
35387,3.0,4.0
28031,2.0,3.0
37252,3.0,3.0
38810,3.0,12.0
26936,2.0,3.0
29533,1.0,14.0
38086,9.0,
31709,3.0,4.0
27717,3.0,4.0
30393,3.0,13.0
30100,4.0,10.0
34995,3.0,6.0
41000,3.0,6.0
31392,5.0,9.0
37262,2.0,4.0
33360,3.0,4.0
28345,5.0,10.0
37822,2.0,
36378,3.0,14.0
37895,4.0,4.0
35280,5.0,10.0
39111,3.0,6.0
35148,3.0,4.0
31056,9.0,
27084,3.0,3.0
38150,5.0,10.0
34219,3.0,4.0
39325,5.0,14.0
32414,3.0,4.0
38340,3.0,3.0
28232,3.0,4.0
28246,2.0,14.0
29791,5.0,9.0
35166,5.0,13.0
35529,1.0,14.0
27007,2.0,4.0
26148,5.0,3.0
32630,3.0,4.0
34928,2.0,3.0
28376,2.0,4.0
31152,2.0,14.0
37407,2.0,4.0
28657,2.0,13.0
37122,2.0,4.0
34596,2.0,14.0
41177,2.0,4.0
36060,5.0,14.0
32623,2.0,3.0
28373,4.0,4.0
36288,4.0,4.0
26734,3.0,4.0
39879,2.0,12.0
26666,2.0,4.0
41249,3.0,4.0
34280,2.0,6.0
28226,3.0,4.0
34124,2.0,14.0
27008,4.0,7.0
33269,5.0,10.0
39553,5.0,10.0
35972,1.0,14.0
30740,5.0,9.0
40562,3.0,4.0
31801,3.0,14.0
41007,3.0,3.0
35698,2.0,14.0
29784,2.0,14.0
35578,5.0,10.0
39475,3.0,12.0
37505,2.0,12.0
33325,2.0,3.0
35421,3.0,14.0
30121,2.0,14.0
32601,3.0,4.0
38996,5.0,10.0
34569,2.0,8.0
37651,3.0,3.0
32917,5.0,10.0
40764,3.0,4.0
29600,2.0,13.0
34195,2.0,4.0
31370,3.0,5.0
32919,2.0,3.0
39719,4.0,8.0
26919,5.0,
38337,4.0,9.0
35949,3.0,4.0
36258,5.0,10.0
29847,5.0,10.0
30225,3.0,6.0
34549,2.0,3.0
34330,3.0,4.0
33398,5.0,10.0
34542,4.0,7.0
34540,3.0,4.0
34778,3.0,8.0
28482,5.0,14.0
34536,1.0,14.0
34580,5.0,13.0
34671,2.0,4.0
35582,2.0,13.0
26750,2.0,14.0
27020,5.0,9.0
27175,2.0,12.0
30838,4.0,4.0
37333,2.0,4.0
39554,2.0,12.0
36236,3.0,4.0
34524,5.0,10.0
29954,2.0,3.0
37923,2.0,14.0
34494,5.0,9.0
39103,3.0,3.0
38228,3.0,7.0
38783,2.0,13.0
26903,2.0,4.0
36373,3.0,6.0
38747,3.0,4.0
35962,5.0,13.0
27860,2.0,14.0
32953,2.0,12.0
40781,3.0,4.0
38979,4.0,3.0
27012,5.0,9.0
34491,2.0,14.0
28240,3.0,12.0
40782,3.0,13.0
41208,4.0,9.0
34021,3.0,13.0
37380,2.0,13.0
31147,2.0,8.0
28700,5.0,10.0
38454,3.0,4.0
27149,2.0,4.0
33399,3.0,6.0
32963,2.0,12.0
38655,2.0,6.0
31793,3.0,8.0
26466,2.0,14.0
34467,5.0,10.0
34466,5.0,13.0
37458,5.0,3.0
33261,3.0,13.0
35889,4.0,7.0
34451,3.0,3.0
32226,2.0,3.0
27402,2.0,6.0
37410,3.0,4.0
28827,4.0,6.0
31337,4.0,13.0
28814,3.0,4.0
41199,2.0,3.0
33224,3.0,8.0
35909,3.0,3.0
33823,3.0,3.0
34857,5.0,10.0
33208,3.0,3.0
35600,2.0,4.0
26594,5.0,10.0
31324,4.0,4.0
34421,3.0,12.0
32083,5.0,4.0
34592,3.0,4.0
33159,2.0,4.0
41194,2.0,4.0
31905,3.0,4.0
39713,2.0,4.0
31235,9.0,
34409,2.0,3.0
37411,3.0,8.0
36789,5.0,10.0
36585,2.0,2.0
31407,2.0,14.0
37932,5.0,10.0
27446,5.0,4.0
34904,3.0,6.0
41224,3.0,8.0
29160,5.0,9.0
33021,2.0,4.0
36095,3.0,6.0
33023,2.0,3.0
37249,9.0,
26185,5.0,10.0
34380,2.0,4.0
33026,5.0,7.0
36179,5.0,10.0
34370,5.0,4.0
34373,5.0,9.0
26472,5.0,9.0
40435,3.0,5.0
34368,2.0,4.0
37113,2.0,4.0
31973,5.0,6.0
33013,3.0,12.0
35932,2.0,1.0
38698,2.0,12.0
40814,5.0,13.0
35571,2.0,3.0
33216,2.0,12.0
40817,2.0,3.0
40818,3.0,13.0
34359,3.0,
34358,9.0,
36612,3.0,3.0
26049,5.0,13.0
34356,3.0,4.0
34354,3.0,4.0
34460,5.0,9.0
32797,4.0,9.0
33040,4.0,9.0
34351,3.0,3.0
33042,3.0,4.0
40821,3.0,3.0
40822,4.0,4.0
29497,2.0,4.0
26377,5.0,4.0
37696,4.0,9.0
34762,2.0,6.0
40110,3.0,9.0
35656,2.0,12.0
33046,3.0,3.0
34333,5.0,10.0
28922,3.0,7.0
33047,5.0,9.0
32811,2.0,3.0
31402,3.0,12.0
35871,2.0,13.0
34324,5.0,9.0
33050,5.0,13.0
35841,3.0,13.0
40731,5.0,10.0
33054,2.0,3.0
34318,2.0,6.0
32426,2.0,12.0
28368,2.0,14.0
33055,5.0,2.0
33056,2.0,14.0
29741,5.0,9.0
33516,2.0,3.0
40402,2.0,4.0
28040,2.0,3.0
37016,3.0,4.0
39172,3.0,12.0
40527,3.0,8.0
28122,2.0,14.0
37554,5.0,10.0
38191,5.0,10.0
35006,3.0,3.0
34297,2.0,12.0
41173,2.0,6.0
36061,5.0,9.0
37059,5.0,6.0
34645,4.0,8.0
33072,2.0,4.0
30002,4.0,9.0
38034,3.0,14.0
26998,5.0,10.0
27866,1.0,14.0
33076,2.0,4.0
33077,2.0,6.0
38046,3.0,6.0
33082,4.0,4.0
30197,3.0,12.0
33186,3.0,12.0
32506,5.0,7.0
28496,4.0,9.0
40480,5.0,9.0
35093,3.0,4.0
35373,3.0,4.0
37692,4.0,9.0
37820,3.0,4.0
33173,3.0,4.0
40847,4.0,9.0
34250,1.0,1.0
37246,3.0,12.0
37704,4.0,10.0
33121,3.0,4.0
40985,2.0,
29814,3.0,6.0
32751,3.0,13.0
34182,2.0,4.0
36015,3.0,6.0
31435,5.0,9.0
36309,3.0,4.0
30111,3.0,8.0
27506,3.0,3.0
40398,2.0,4.0
29394,9.0,
31469,4.0,9.0
39481,2.0,3.0
35772,2.0,10.0
39895,5.0,10.0
38123,3.0,6.0
29875,4.0,6.0
26455,2.0,14.0
34223,2.0,13.0
31117,2.0,3.0
35823,2.0,14.0
37398,2.0,12.0
27322,3.0,3.0
30090,3.0,4.0
39661,2.0,13.0
39255,3.0,6.0
27734,3.0,6.0
33445,5.0,13.0
36334,5.0,9.0
27850,2.0,14.0
35866,2.0,6.0
40195,3.0,9.0
34200,2.0,5.0
38651,2.0,3.0
26640,2.0,12.0
26030,3.0,4.0
30972,2.0,12.0
28403,3.0,8.0
39088,2.0,4.0
32783,2.0,8.0
36054,4.0,9.0
35512,2.0,3.0
26850,2.0,3.0
30034,5.0,4.0
37523,3.0,4.0
40481,3.0,3.0
31908,5.0,10.0
39716,5.0,10.0
38300,4.0,14.0
33120,2.0,3.0
36913,3.0,8.0
34162,5.0,10.0
34161,3.0,14.0
35777,2.0,12.0
41153,3.0,6.0
34264,2.0,4.0
31109,3.0,3.0
39097,3.0,3.0
33127,5.0,10.0
39886,5.0,9.0
34154,2.0,
36014,5.0,10.0
28828,3.0,3.0
40795,4.0,12.0
30983,9.0,
40880,5.0,14.0
37657,3.0,13.0
41151,3.0,6.0
31982,3.0,3.0
29031,5.0,
40892,2.0,3.0
37430,5.0,12.0
29078,9.0,
41150,2.0,4.0
34123,2.0,14.0
29365,5.0,10.0
26067,5.0,13.0
33115,3.0,4.0
32571,2.0,4.0
32032,3.0,3.0
40780,3.0,4.0
38031,2.0,6.0
34118,2.0,
40890,5.0,10.0
26550,1.0,
38680,2.0,4.0
33562,5.0,10.0
32261,3.0,4.0
34829,3.0,4.0
29316,3.0,4.0
32913,2.0,14.0
26549,2.0,13.0
33147,4.0,9.0
28580,3.0,4.0
35968,2.0,6.0
26877,3.0,3.0
37226,3.0,14.0
29782,5.0,4.0
37668,3.0,12.0
32945,4.0,10.0
32024,3.0,12.0
39241,3.0,14.0
32470,2.0,4.0
31334,3.0,14.0
40899,2.0,4.0
34956,5.0,10.0
33158,2.0,12.0
30776,3.0,3.0
38132,3.0,4.0
27869,5.0,6.0
40902,3.0,4.0
29834,4.0,9.0
37530,4.0,4.0
36173,5.0,2.0
33165,2.0,12.0
40904,3.0,1.0
26848,3.0,6.0
34062,2.0,12.0
31073,2.0,4.0
33176,5.0,13.0
33177,2.0,12.0
34641,3.0,4.0
32883,2.0,6.0
33182,2.0,7.0
38211,3.0,6.0
40436,3.0,10.0
32997,3.0,6.0
36565,5.0,10.0
31583,5.0,10.0
26481,2.0,4.0
34018,2.0,4.0
31465,3.0,1.0
27285,3.0,12.0
39518,2.0,4.0
40920,3.0,13.0
34010,2.0,3.0
34181,2.0,6.0
36181,2.0,
40511,3.0,6.0
29623,9.0,
29245,3.0,12.0
37995,3.0,9.0
39130,5.0,9.0
37109,9.0,
41133,3.0,6.0
33248,2.0,4.0
37442,5.0,9.0
40925,5.0,10.0
33198,2.0,6.0
27098,2.0,3.0
33979,5.0,10.0
33140,2.0,8.0
28282,5.0,10.0
33553,1.0,14.0
33972,5.0,8.0
26683,2.0,6.0
33252,2.0,
40470,3.0,4.0
34979,5.0,13.0
28600,5.0,12.0
37263,2.0,12.0
41043,4.0,9.0
37447,2.0,4.0
33880,3.0,4.0
27217,2.0,4.0
40933,2.0,12.0
29883,3.0,8.0
27958,2.0,14.0
40934,2.0,4.0
33211,3.0,12.0
36166,4.0,7.0
30184,2.0,3.0
36023,4.0,9.0
29723,5.0,9.0
35610,2.0,4.0
37438,3.0,6.0
37867,4.0,6.0
40677,5.0,13.0
39808,2.0,4.0
30434,3.0,6.0
26498,2.0,14.0
37412,3.0,4.0
29248,5.0,10.0
26636,2.0,3.0
40761,2.0,14.0
33915,5.0,9.0
27825,5.0,7.0
35544,9.0,
30639,5.0,10.0
30227,3.0,4.0
36760,5.0,10.0
26913,3.0,
36247,5.0,13.0
28804,3.0,4.0
31977,5.0,13.0
30199,3.0,9.0
37182,2.0,3.0
29109,5.0,10.0
29359,5.0,10.0
26026,4.0,7.0
36032,5.0,4.0
33784,3.0,3.0
29645,2.0,4.0
30681,3.0,4.0
31075,2.0,14.0
31923,3.0,3.0
37409,2.0,3.0
28071,2.0,1.0
31837,2.0,14.0
31777,5.0,10.0
33048,3.0,7.0
31102,3.0,3.0
39266,2.0,4.0
40949,5.0,10.0
26208,3.0,4.0
33862,2.0,3.0
40951,3.0,6.0
27011,3.0,6.0
39077,5.0,9.0
28767,3.0,14.0
31232,3.0,13.0
28707,3.0,7.0
33842,2.0,14.0
33260,2.0,14.0
27300,3.0,3.0
31009,2.0,4.0
40978,1.0,14.0
32544,2.0,3.0
29866,3.0,4.0
32132,3.0,7.0
38822,2.0,6.0
27180,1.0,14.0
38608,2.0,12.0
28515,3.0,8.0
33268,3.0,3.0
26440,2.0,12.0
35985,2.0,4.0
26317,3.0,7.0
27298,2.0,14.0
37450,2.0,4.0
28383,4.0,7.0
32237,2.0,8.0
26512,3.0,4.0
37660,3.0,4.0
33815,3.0,6.0
28250,4.0,13.0
28448,9.0,
31361,2.0,3.0
31917,5.0,8.0
40968,5.0,9.0
31205,2.0,12.0
40166,9.0,
41100,4.0,10.0
37973,2.0,4.0
37707,3.0,4.0
27738,2.0,6.0
27520,3.0,6.0
26569,2.0,3.0
35645,2.0,13.0
26479,2.0,4.0
27110,3.0,6.0
26905,5.0,7.0
32049,5.0,10.0
29500,3.0,4.0
28024,2.0,3.0
30311,3.0,6.0
30060,5.0,14.0
34799,2.0,2.0
33753,4.0,9.0
40494,5.0,10.0
27148,9.0,
40520,3.0,4.0
31077,2.0,14.0
33743,5.0,10.0
33742,4.0,4.0
27403,5.0,13.0
39752,2.0,4.0
33734,4.0,4.0
33317,5.0,8.0
35627,2.0,4.0
36363,3.0,7.0
40986,4.0,10.0
40339,2.0,12.0
30101,2.0,6.0
33718,5.0,4.0
31685,3.0,13.0
31527,1.0,12.0
40991,3.0,3.0
33712,2.0,6.0
29477,1.0,14.0
29528,1.0,3.0
31794,5.0,14.0
38533,2.0,3.0
29227,5.0,10.0
33697,3.0,14.0
28493,4.0,8.0
33694,3.0,7.0
33328,3.0,3.0
30841,3.0,7.0
34883,2.0,6.0
33687,4.0,7.0
35769,2.0,4.0
28566,5.0,13.0
31484,5.0,6.0
33810,2.0,3.0
27430,5.0,6.0
33334,5.0,10.0
30059,2.0,12.0
33335,2.0,12.0
39900,3.0,14.0
32992,5.0,10.0
29940,2.0,3.0
38738,3.0,13.0
36198,5.0,10.0
32519,2.0,6.0
36413,2.0,6.0
30960,2.0,12.0
31382,5.0,10.0
29239,5.0,12.0
29961,5.0,8.0
28206,2.0,6.0
28304,3.0,12.0
40179,2.0,12.0
27961,2.0,3.0
29037,3.0,6.0
40692,3.0,3.0
35894,5.0,10.0
26213,5.0,10.0
33612,3.0,8.0
28082,2.0,6.0
29341,4.0,6.0
32297,2.0,3.0
34450,3.0,6.0
31210,9.0,
38500,2.0,4.0
39245,4.0,8.0
27742,5.0,10.0
38434,3.0,4.0
33251,3.0,3.0
33595,3.0,6.0
33594,3.0,3.0
29419,3.0,13.0
32000,5.0,10.0
39175,2.0,14.0
38977,3.0,6.0
31287,3.0,8.0
26703,3.0,12.0
41137,3.0,12.0
31255,2.0,3.0
33583,3.0,12.0
32613,3.0,12.0
32646,2.0,3.0
27171,4.0,9.0
36890,3.0,8.0
28416,3.0,12.0
30502,3.0,4.0
41061,5.0,4.0
33564,2.0,14.0
26402,2.0,14.0
36249,3.0,4.0
37247,1.0,
